Baja;Codigo_Colaborador;Codigo_Medida;Codigo_Sociedad;Codigo_Division_Personal;Codigo_Area_Personal;Codigo_SubDiv;Codigo_Nomina;Codigo_Relacion_Laboral;Codigo_Centro_Costo;Codigo_Estructura_Organizativa;Codigo_Posicion;Sexo;Edad_Empleado;Salario_Q_Normalizado;Codigo_Empresa;Grado_Hay_Limpio;Duracion_Anios
0;101137;8;9;60;26;173;9;1;471;364;145;1;26;0.8;11;12;0.10411
0;101138;8;6;14;26;5;13;1;395;375;32;2;26;1.42;7;14;0.08493
0;101139;8;3;11;26;14;11;1;341;399;27;1;23;0.85;12;13;0.06575
0;101140;8;4;91;26;248;14;1;350;345;93;2;44;2.8;11;16;0.06575
0;101141;8;4;91;26;258;14;1;366;343;145;1;39;0.95;11;13;0.06575
0;101142;1;4;91;26;248;14;1;350;345;52;1;30;1.5;11;15;0.06575
0;101143;8;1;55;33;86;6;1;303;503;3;1;33;0.6015;8;12;0.05753
0;101144;8;1;88;33;81;6;1;302;432;3;1;24;0.6015;8;12;0.05753
0;101145;8;16;9;26;13;16;1;592;417;8;2;46;1.5;3;14;0.06575
0;101146;8;1;32;33;30;6;1;300;527;3;2;35;0.7025;8;12;0.05753
0;101147;8;1;58;33;135;6;1;287;653;3;2;30;0.6015;8;12;0.05753
0;101148;8;1;89;33;61;6;1;303;511;3;2;31;0.7025;8;12;0.05753
0;101149;8;1;92;33;57;6;1;302;431;3;1;38;0.7025;8;12;0.05753
0;101150;8;1;42;33;133;6;1;301;649;3;1;27;0.6015;8;12;0.05753
0;101151;8;1;33;33;73;6;1;300;447;56;2;27;1.125;8;13;0.05753
0;101152;8;1;59;33;124;6;1;301;609;3;2;29;0.6015;8;12;0.05753
0;101153;8;1;47;33;80;6;1;302;453;56;1;38;1.125;8;13;0.05753
0;101154;8;1;47;33;50;6;1;302;456;3;1;25;0.7025;8;12;0.05753
0;101155;8;1;47;33;53;6;1;302;436;56;1;35;1.125;8;13;0.05753
0;101156;8;1;49;33;129;6;1;302;623;56;1;27;1.125;8;13;0.05753
0;101157;8;1;41;33;52;6;1;301;479;3;1;33;0.7025;8;12;0.05753
0;101158;8;1;89;33;61;6;1;303;511;56;1;37;1.125;8;13;0.05753
0;101159;8;1;92;33;57;6;1;297;431;3;2;25;0.6015;8;12;0.05753
0;101160;8;1;44;33;60;6;1;300;528;56;1;37;1.125;8;13;0.05753
0;101161;8;1;38;33;54;6;1;300;441;3;1;31;0.6725;8;12;0.05479
0;101162;8;1;58;33;135;6;1;287;653;3;1;26;0.7025;8;12;0.05753
0;101163;8;1;32;33;58;6;1;300;533;3;1;30;0.6015;8;12;0.05753
0;101164;8;1;49;33;129;6;1;302;623;56;1;33;1.125;8;13;0.05753
0;101165;8;3;11;26;14;11;1;341;399;47;1;26;1;12;13;0.04658
0;101166;8;6;13;26;6;13;1;426;385;184;1;25;0.47;7;11;0.04658
0;101167;8;1;47;33;50;6;1;302;456;56;2;35;1.8;8;14;0.05753
0;101168;8;1;40;33;100;6;1;301;469;56;2;30;1.8;8;14;0.05753
0;101169;8;16;9;26;13;16;1;602;418;90;2;36;2.7;3;16;0.03562
0;101170;8;1;34;26;136;6;1;309;297;90;1;33;2.765;8;16;0.02192
0;101171;8;6;14;26;5;13;1;394;595;11;1;22;0.37;7;9;0.0274
0;101172;8;6;14;26;5;13;1;394;595;11;1;27;0.37;7;9;0.0274
0;101173;8;6;13;26;6;13;1;423;388;30;1;39;1.3;7;14;0.01644
